id,file_path,image_file_name,SEM_number_image,SEM_number_image_conf,scientific_name_filename,SEM_number_filename,angle_filename
6759,website/Main/Hymenoptera/Apidae/Apinae/Bombus kirbiellus female A (1dorsal).jpg,Bombus kirbiellus female A (1dorsal).jpg,SEM-UBC HY-2953,0.7192598381564755,Bombus kirbiellus female A,,dorsal
6885,website/Main/Hymenoptera/Apidae/Apinae/Bombus impatiens Queen (4front) .jpg,Bombus impatiens Queen (4front) .jpg,SEM-UBC HY-5940,0.5686833091033885,Bombus impatiens Queen,,front
6956,website/Main/Hymenoptera/Apidae/Apinae/Melissodes sp. Form A (4front).jpg,Melissodes sp. Form A (4front).jpg,SEM-UBC HM-3219,0.5268835886623819,Melissodes sp. Form A,,front
7149,website/Main/Hymenoptera/Braconidae/Braconinae/Bracon sp form B female (2ventral) .jpg,Bracon sp form B female (2ventral) .jpg,SEM-UBC,0.9879026388764756,Bracon sp form B female,,ventral
7423,website/Main/Hymenoptera/Megachilidae/Anthidium sp (3lateral).jpg,Anthidium sp (3lateral).jpg,SEM-UBC HY-3337,0.9433171043639997,Anthidium sp,,lateral
7625,website/Main/Hymenoptera/Megachilidae/Megachile circumcincta male (2ventral).jpg,Megachile circumcincta male (2ventral).jpg,SEM-UBC HY-3357,0.8794073336488313,Megachile circumcincta male,,ventral
7760,website/Main/Hymenoptera/Formicidae/Tapinoma sessile (3lateral).jpg,Tapinoma sessile (3lateral).jpg,SEM-UBC HY-2209,0.7447667239280577,Tapinoma sessile,,lateral
7803,website/Main/Hymenoptera/Formicidae/Lasius neoniger non-winged form (3lateral).jpg,Lasius neoniger non-winged form (3lateral).jpg,SEM-UBC HYM2295,0.9013220863238197,Lasius neoniger non-winged form,,lateral
8381,website/Main/Hymenoptera/Ichneumonidae/Ichneumoninae/Ichneumonini sp form A (3lateral) .jpg,Ichneumonini sp form A (3lateral) .jpg,OCR FAILED,0,Ichneumonini sp form A,,lateral
8756,website/Main/Hymenoptera/Ichneumonidae/Rhyssinae/Megarhyssa atrata female (3lateral) merged.jpg,Megarhyssa atrata female (3lateral) merged.jpg,SEMA HIE,0.0016730320101446601,Megarhyssa atrata female,,lateral
8758,website/Main/Hymenoptera/Ichneumonidae/Rhyssinae/Megarhyssa atrata female (1dorsal) merged.jpg,Megarhyssa atrata female (1dorsal) merged.jpg,OCR FAILED,0,Megarhyssa atrata female,,dorsal
8867,website/Main/Hymenoptera/Ichneumonidae/Cryptinae/Sphecophaga vesparum burra male (3lateral) .jpg,Sphecophaga vesparum burra male (3lateral) .jpg,SEM-UBC HYM-50GG,0.7737690717591549,Sphecophaga vesparum burra male,,lateral
10647,website/Main/Hymenoptera/Torymidae/Torymus sp form B (1dorsal) .jpg,Torymus sp form B (1dorsal) .jpg,SEM-UBC,0.9853828860371887,Torymus sp form B,,dorsal
10794,website/Main/Hymenoptera/Aphelinidae/Encarsia formosa (1dorsal) .jpg,Encarsia formosa (1dorsal) .jpg,OCR FAILED,0,Encarsia formosa,,dorsal
11472,website/Main/Hymenoptera/Pompilidae/Ceropales maculata female (2ventral) .jpg,Ceropales maculata female (2ventral) .jpg,SEM-UBC,0.9997651546565642,Ceropales maculata female,,ventral
12095,website/Main/Hymenoptera/Sphecidae/Prionyx atratus female (4front) .jpg,Prionyx atratus female (4front) .jpg,SEM-UBC,0.8580224743605303,Prionyx atratus female,,front
12419,website/Main/Hymenoptera/Andrenidae/Andrena nevadensis (3lateral).jpg,Andrena nevadensis (3lateral).jpg,SEM-UBC HY-3208,0.7636715237745956,Andrena nevadensis,,lateral
12564,website/Main/Neuroptera/Hemerobiidae/Micromus variolosus (3lateral).jpg,Micromus variolosus (3lateral).jpg,SEM-UBC,0.574070391145989,Micromus variolosus,,lateral
12727,website/Main/Dermaptera/Anisolabididae/Euborellia annulipes (1dorsal) .jpg,Euborellia annulipes (1dorsal) .jpg,OCR FAILED,0,Euborellia annulipes,,dorsal
12748,website/Main/Lepidoptera/Lasiocampidae/Phyllodesma americana (3lateral).jpg,Phyllodesma americana (3lateral).jpg,OCR FAILED,0,Phyllodesma americana,,lateral
13800,website/Main/Lepidoptera/Noctuidae/Plusiinae/Chrysodeixis chalcites (1dorsal).jpg,Chrysodeixis chalcites (1dorsal).jpg,SEM-UBC,0.995876959189191,Chrysodeixis chalcites,,dorsal
13819,website/Main/Lepidoptera/Noctuidae/Plusiinae/Plusia putnami (2ventral).jpg,Plusia putnami (2ventral).jpg,SEM-UBC NOC-1OOO,0.7783464545426294,Plusia putnami,,ventral
14037,website/Main/Lepidoptera/Crambidae/Stichroa chortalis (2ventral).jpg,Stichroa chortalis (2ventral).jpg,SEM-UBC,0.6815129935952199,Stichroa chortalis,,ventral
14207,website/Main/Lepidoptera/Erebidae/Lymantriinae/Leucoma salicis male (2ventral).jpg,Leucoma salicis male (2ventral).jpg,SEM-UBC LYM40046,0.4959970754101237,Leucoma salicis male,,ventral
14434,website/Main/Lepidoptera/Erebidae/Arctiinae/Arctia caja female (2ventral).jpg,Arctia caja female (2ventral).jpg,SEM-UBC ARCH02412,0.33160346332118157,Arctia caja female,,ventral
14931,website/Main/Lepidoptera/Papilionidae/Parnassius phoebus sayii male (2ventral).jpg,Parnassius phoebus sayii male (2ventral).jpg,SEM-UBC PAP-03,0.7921242687170031,Parnassius phoebus sayii male,,ventral
14983,website/Main/Lepidoptera/Sphingidae/Manduca quinquemaculata female (1dorsal).jpg,Manduca quinquemaculata female (1dorsal).jpg,OCR FAILED,0,Manduca quinquemaculata female,,dorsal
14991,website/Main/Lepidoptera/Sphingidae/Sphinx drupiferarum female (1dorsal).jpg,Sphinx drupiferarum female (1dorsal).jpg,SEM-UBC SPH-0.86,0.22074110548342515,Sphinx drupiferarum female,,dorsal
15375,website/Main/Lepidoptera/Lycaenidae/Celastrina lucia female form A (1dorsal).jpg,Celastrina lucia female form A (1dorsal).jpg,SEM-UBC,0.9855217573766341,Celastrina lucia female form A,,dorsal
16010,website/Main/Diptera/Hippoboscidae/Crataerina pallida (2ventral).jpg,Crataerina pallida (2ventral).jpg,OCR FAILED,0,Crataerina pallida,,ventral
16017,website/Main/Diptera/Hippoboscidae/Pseudolynchia canariensis (2ventral).jpg,Pseudolynchia canariensis (2ventral).jpg,OCR FAILED,0,Pseudolynchia canariensis,,ventral
16159,website/Main/Diptera/Coelopidae/Coelopa sp form A (1dorsal) .jpg,Coelopa sp form A (1dorsal) .jpg,OCR FAILED,0,Coelopa sp form A,,dorsal
16239,website/Main/Diptera/Hybotidae/Leptopeza disparilis (3lateral) .jpg,Leptopeza disparilis (3lateral) .jpg,SEM-UBC EP-0465,0.8167823521680139,Leptopeza disparilis,,lateral
16301,website/Main/Diptera/Bombyliidae/Bombylius validus female (3lateral).jpg,Bombylius validus female (3lateral).jpg,SEM-UBC,0.904897619746725,Bombylius validus female,,lateral
16455,website/Main/Diptera/Bombyliidae/Bombylius pygmaeus (3lateral).jpg,Bombylius pygmaeus (3lateral).jpg,SEM-UBC,0.9498769590859975,Bombylius pygmaeus,,lateral
16736,website/Main/Diptera/Sarcophagidae/Fletcherimyia fletcheryi (4front).jpg,Fletcherimyia fletcheryi (4front).jpg,SEM-UBC SAR0031,0.6827840957678311,Fletcherimyia fletcheryi,,front
16859,website/Main/Diptera/Anthomyiidae/Leucophora fusca (4front).jpg,Leucophora fusca (4front).jpg,SEM-UBC /-0102,0.37384172213548944,Leucophora fusca,,front
17142,website/Main/Diptera/Anthomyiidae/Paradelia intersecta (4front).jpg,Paradelia intersecta (4front).jpg,SEM-UBGMNT0109,0.21792666195329544,Paradelia intersecta,,front
17288,website/Main/Diptera/Anthomyiidae/Zaphne altilega (4front).jpg,Zaphne altilega (4front).jpg,SEM-UB€,0.3773330068038695,Zaphne altilega,,front
17406,website/Main/Diptera/Anthomyiidae/Lasiomma picipes (1dorsal) .jpg,Lasiomma picipes (1dorsal) .jpg,SEM-UBC ANT40098,0.6218963811064613,Lasiomma picipes,,dorsal
18611,website/Main/Diptera/Tephritidae/Trypeta tortile (2ventral) .jpg,Trypeta tortile (2ventral) .jpg,SEM-UBC,0.9996229411049774,Trypeta tortile,,ventral
18738,website/Main/Diptera/Pachyneuridae/Cramptonomyia spenceri (1dorsal) .jpg,Cramptonomyia spenceri (1dorsal) .jpg,OCR FAILED,0,Cramptonomyia spenceri,,dorsal
18882,website/Main/Diptera/Dolichopodidae/Sympycnidelphus sp form C (2ventral) .jpg,Sympycnidelphus sp form C (2ventral) .jpg,SEM-UBC,0.9996089717409206,Sympycnidelphus sp form C,,ventral
18900,website/Main/Diptera/Dolichopodidae/Medetera aldrichii (1dorsal) .jpg,Medetera aldrichii (1dorsal) .jpg,SEM-UBC DOL-0D;,0.2639726966826438,Medetera aldrichii,,dorsal
18956,website/Main/Diptera/Dolichopodidae/Hydrophorus breviseta (4front).jpg,Hydrophorus breviseta (4front).jpg,SEM-UBC DCL Q035,0.24274686055537348,Hydrophorus breviseta,,front
19014,website/Main/Diptera/Dolichopodidae/Tachytrechus sp form B (4front).jpg,Tachytrechus sp form B (4front).jpg,SEM,0.2749544084072113,Tachytrechus sp form B,,front
19075,website/Main/Diptera/Dolichopodidae/Rhaphium nigrovittatum (4front).jpg,Rhaphium nigrovittatum (4front).jpg,SEM-UBC DOL-00B9,0.5119681650134408,Rhaphium nigrovittatum,,front
19204,website/Main/Diptera/Lauxaniidae/Homoneura occidentalis (2ventral) .jpg,Homoneura occidentalis (2ventral) .jpg,SEM-UBC LA-0005,0.8404140099521189,Homoneura occidentalis,,ventral
19614,website/Main/Diptera/Asilidae/Pogonosoma ridingsi (3lateral) .jpg,Pogonosoma ridingsi (3lateral) .jpg,SEM-UBC AS-0100,0.7839422546801463,Pogonosoma ridingsi,,lateral
19771,website/Main/Diptera/Asilidae/Laphria astur (4front) .jpg,Laphria astur (4front) .jpg,SEM-UBC ASL0052,0.4360290529376127,Laphria astur,,front
19852,website/Main/Diptera/Syrphidae/Sericomyia harveyi (1dorsal) .jpg,Sericomyia harveyi (1dorsal) .jpg,SEM-UBC SYR0290,0.7933709764031471,Sericomyia harveyi,,dorsal
20301,website/Main/Diptera/Syrphidae/Volucella evecta (4front).jpg,Volucella evecta (4front).jpg,OCR FAILED,0,Volucella evecta,,front
20502,website/Main/Diptera/Syrphidae/Temnostoma obscurum (2ventral) .jpg,Temnostoma obscurum (2ventral) .jpg,SEM-UBC,0.910220365498829,Temnostoma obscurum,,ventral
20634,website/Main/Diptera/Syrphidae/Lejops bilinearis female (4front).jpg,Lejops bilinearis female (4front).jpg,OCR FAILED,0,Lejops bilinearis female,,front
20859,website/Main/Diptera/Syrphidae/Melangyna coei male (1dorsal) .jpg,Melangyna coei male (1dorsal) .jpg,SEM-UBC,0.9996309621952075,Melangyna coei male,,dorsal
20936,website/Main/Diptera/Tethinidae/Pelomyiella sp. (4front).jpg,Pelomyiella sp. (4front).jpg,SEM-UBC DIP-(1622,0.6983693629535188,Pelomyiella sp.,,front
21156,website/Main/Diptera/Dixidae/Dixidae sp form A (3lateral) .jpg,Dixidae sp form A (3lateral) .jpg,OCR FAILED,0,Dixidae sp form A,,lateral
21216,website/Main/Diptera/Muscidae/Macrorchis ausoba (4front).jpg,Macrorchis ausoba (4front).jpg,SEMLVER ,0.016259458535589726,Macrorchis ausoba,,front
21652,website/Main/Diptera/Bibionidae/Dilophus tibialis male (4front).jpg,Dilophus tibialis male (4front).jpg,SEM-UBC,0.9999059648715947,Dilophus tibialis male,,front
21944,website/Main/Diptera/Culicidae/Culiseta incidens female (3lateral) body.jpg,Culiseta incidens female (3lateral) body.jpg,SEM-UBC CU,0.6084615480201299,Culiseta incidens female,,lateral
21950,website/Main/Diptera/Culicidae/Anopheles punctipennis female (2ventral) .jpg,Anopheles punctipennis female (2ventral) .jpg,SEM-UBC,0.9996174434918058,Anopheles punctipennis female,,ventral
22103,website/Main/Diptera/Culicidae/Anopheles punctipennis female (1dorsal) .jpg,Anopheles punctipennis female (1dorsal) .jpg,SEM-UBC,0.9996354684165571,Anopheles punctipennis female,,dorsal
22598,website/Main/Diptera/Keroplatidae/Macrocera sp (2ventral) .jpg,Macrocera sp (2ventral) .jpg,SEM-UBC,0.9996803500232284,Macrocera sp,,ventral
22645,website/Main/Diptera/Scathophagidae/Bucephalina sp (4front).jpg,Bucephalina sp (4front).jpg,OCR FAILED,0,Bucephalina sp,,front
22733,website/Main/Diptera/Scathophagidae/Megaphthalma pallida (4front).jpg,Megaphthalma pallida (4front).jpg,SEM-UBC SE4-0024,0.142686200629,Megaphthalma pallida,,front
22755,website/Main/Diptera/Scathophagidae/Pleurochaetella simplicipes (4front).jpg,Pleurochaetella simplicipes (4front).jpg,SEM-U6 < SCA-(032,0.21236967703592635,Pleurochaetella simplicipes,,front
22758,website/Main/Diptera/Scathophagidae/Okeniella dasyprocta (4front).jpg,Okeniella dasyprocta (4front).jpg,OCR FAILED,0,Okeniella dasyprocta,,front
22832,website/Main/Diptera/Tachinidae/Bombyliomyia soror (4front).jpg,Bombyliomyia soror (4front).jpg,OCR FAILED,0,Bombyliomyia soror,,front
22899,website/Main/Diptera/Tachinidae/Prooppia strigifrons (4front).jpg,Prooppia strigifrons (4front).jpg,SEM WEC TAC-OISD,0.16698885376912348,Prooppia strigifrons,,front
22916,website/Main/Diptera/Tachinidae/Siphona cristata (4front).jpg,Siphona cristata (4front).jpg,OCR FAILED,0,Siphona cristata,,front
23034,website/Main/Diptera/Tachinidae/Myxexoristops sp. (4front).jpg,Myxexoristops sp. (4front).jpg,SEM-UE6 7AC 0130,0.030572817399725147,Myxexoristops sp.,,front
23102,website/Main/Diptera/Tachinidae/Zelia sp (4front).jpg,Zelia sp (4front).jpg,SEM-UBCWESR?,0.008179900964922208,Zelia sp,,front
23222,website/Main/Diptera/Tachinidae/Phasia fenestrata (4front).jpg,Phasia fenestrata (4front).jpg,OCR FAILED,0,Phasia fenestrata,,front
23292,website/Main/Diptera/Tachinidae/Cylindromyia interrupta (4front).jpg,Cylindromyia interrupta (4front).jpg,SEM-UBC TAC-0U49,0.41136136723224653,Cylindromyia interrupta,,front
23307,website/Main/Diptera/Tachinidae/Gymnosoma occidentale (1dorsal) .jpg,Gymnosoma occidentale (1dorsal) .jpg,OCR FAILED,0,Gymnosoma occidentale,,dorsal
23367,website/Main/Diptera/Tachinidae/Tachina latigena (4front).jpg,Tachina latigena (4front).jpg,SEM-UBC,0.5941245421290027,Tachina latigena,,front
23394,website/Main/Diptera/Tachinidae/Celatoria diabroticae (4front).jpg,Celatoria diabroticae (4front).jpg,SEM-UBC,0.9996716981978641,Celatoria diabroticae,,front
23444,website/Main/Diptera/Tachinidae/Archytas amethystinus (4front).jpg,Archytas amethystinus (4front).jpg,SEM-UBC TAC 0OAD,0.16801040902400008,Archytas amethystinus,,front
23581,website/Main/Diptera/Tachinidae/Euexorista rebaptizata (4front).jpg,Euexorista rebaptizata (4front).jpg,SEM-UBC AC-00Q6,0.178806816258799,Euexorista rebaptizata,,front
23604,website/Main/Diptera/Phoridae/Borophaga clavata (4front) .jpg,Borophaga clavata (4front) .jpg,SEM-UBC DL?-0231,0.838440773117612,Borophaga clavata,,front
23764,website/Main/Diptera/Tipulidae/Tipula [Trichotipula] sp female (1dorsal) .jpg,Tipula [Trichotipula] sp female (1dorsal) .jpg,SEM-UBC,0.9944486193350621,Tipula [Trichotipula] sp female,,dorsal
23809,website/Main/Diptera/Tipulidae/Tipula [Beringotipula] sp male (3lateral) .jpg,Tipula [Beringotipula] sp male (3lateral) .jpg,SEM-UBC,0.8876037250932485,Tipula [Beringotipula] sp male,,lateral
23863,website/Main/Coleoptera/Dryopidae/Helichus basalis (3lateral).jpg,Helichus basalis (3lateral).jpg,OCR FAILED,0,Helichus basalis,,lateral
24361,website/Main/Coleoptera/Eucnemidae/Dromaeolus californicus (4front).jpg,Dromaeolus californicus (4front).jpg,SEM-UBC COL-0RC0,0.11485602418657659,Dromaeolus californicus,,front
24408,website/Main/Coleoptera/Nitidulidae/Epuraea rufa (labels)  [No value].jpg,Epuraea rufa (labels)  [No value].jpg,SEM-UBC,0.8313369107985709,Epuraea rufa,,labels
24632,website/Main/Coleoptera/Ptinidae/Epauloecus unicolor (3lateral) .jpg,Epauloecus unicolor (3lateral) .jpg,"SEM-UBC COL""29034",0.7698074933723303,Epauloecus unicolor,,lateral
24808,website/Main/Coleoptera/Ciidae/Sulcacis curtula female (4front).jpg,Sulcacis curtula female (4front).jpg,SEM-UBC COL:29138,0.7751680434616824,Sulcacis curtula female,,front
25014,website/Main/Coleoptera/Leiodidae/Anistoma globososa (2ventral) .jpg,Anistoma globososa (2ventral) .jpg,SEM-UBC,0.9997249155531774,Anistoma globososa,,ventral
25161,website/Main/Coleoptera/Leiodidae/Kalohydnobius strigilatus male (4front).jpg,Kalohydnobius strigilatus male (4front).jpg,SEM-UBC GOL.27644,0.12875425087007314,Kalohydnobius strigilatus male,,front
25704,website/Main/Coleoptera/Anthicidae/Ischyropalpus turgidicollis (2ventral).jpg,Ischyropalpus turgidicollis (2ventral).jpg,SEM-UBC,0.9996840450662768,Ischyropalpus turgidicollis,,ventral
25709,website/Main/Coleoptera/Anthicidae/Anthicus nigritus (3lateral).jpg,Anthicus nigritus (3lateral).jpg,"SEM-UBC COL""25312",0.6817657538620121,Anthicus nigritus,,lateral
25788,website/Main/Coleoptera/Dermestidae/Megatoma perversa (4front).jpg,Megatoma perversa (4front).jpg,SEM-UBC COL2*,0.16088347014955798,Megatoma perversa,,front
26746,website/Main/Coleoptera/Carabidae/Cicindelinae/Tetracha carolina (1dorsal).jpg,Tetracha carolina (1dorsal).jpg,OCR FAILED,0,Tetracha carolina,,dorsal
26761,website/Main/Coleoptera/Carabidae/Cicindelinae/Cicindela limbalis form B (label).jpg,Cicindela limbalis form B (label).jpg,SEM-UBC,0.8060954555512925,Cicindela limbalis form B,,label
26796,website/Main/Coleoptera/Carabidae/Cicindelinae/Cicindela limbalis form A (label).jpg,Cicindela limbalis form A (label).jpg,SEM-UBC,0.8128748871911567,Cicindela limbalis form A,,label
26843,website/Main/Coleoptera/Carabidae/Omophroninae/Omophron robustum (label).jpg,Omophron robustum (label).jpg,SEM-UBC,0.846112663947075,Omophron robustum,,label
26957,website/Main/Coleoptera/Carabidae/Carabinae/Scaphinotus cavicollis (label).jpg,Scaphinotus cavicollis (label).jpg,SEM-UBC,0.5877276747954215,Scaphinotus cavicollis,,label
27037,website/Main/Coleoptera/Carabidae/Harpalinae/Ega/Ega laetula (label).jpg,Ega laetula (label).jpg,SEM-UBC,0.9937792351415918,Ega laetula,,label
27048,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius tomentosus (label).jpg,Chlaenius tomentosus (label).jpg,SEM-UBC,0.9998740634702552,Chlaenius tomentosus,,label
27062,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius impunctifrons (label).jpg,Chlaenius impunctifrons (label).jpg,SEM-UBC,0.9996339813642369,Chlaenius impunctifrons,,label
27067,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius nemoralis (label).jpg,Chlaenius nemoralis (label).jpg,SEM-UBC,0.9157653854836012,Chlaenius nemoralis,,label
27072,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius interruptus (label).jpg,Chlaenius interruptus (label).jpg,SEM-UBC,0.899817794593663,Chlaenius interruptus,,label
27075,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius niger (label).jpg,Chlaenius niger (label).jpg,SEM-UBC,0.9999519239398483,Chlaenius niger,,label
27079,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius aestivus (label).jpg,Chlaenius aestivus (label).jpg,SEM-UBC,0.9914125803888865,Chlaenius aestivus,,label
27103,website/Main/Coleoptera/Carabidae/Harpalinae/Chlaenius/Chlaenius cordicollis (label).jpg,Chlaenius cordicollis (label).jpg,SEM-UBC,0.9874409139977952,Chlaenius cordicollis,,label
27147,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus bucolicus (label).jpg,Pterostichus bucolicus (label).jpg,SEM-UBC,0.9519405665915339,Pterostichus bucolicus,,label
27171,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus humilis (label).jpg,Pterostichus humilis (label).jpg,SEM-UBC,0.5041145102927624,Pterostichus humilis,,label
27174,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus adoxus (label).jpg,Pterostichus adoxus (label).jpg,SEM-UBC,0.9340726207758961,Pterostichus adoxus,,label
27208,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus stygicus (label).jpg,Pterostichus stygicus (label).jpg,SEM-UBC,0.985802689735091,Pterostichus stygicus,,label
27232,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus relictus (label).jpg,Pterostichus relictus (label).jpg,SEM-UBC,0.4093928805139687,Pterostichus relictus,,label
27247,website/Main/Coleoptera/Carabidae/Harpalinae/Pterostichus/Pterostichus surgens (label).jpg,Pterostichus surgens (label).jpg,SEM-UBC,0.9212682426649796,Pterostichus surgens,,label
27328,website/Main/Coleoptera/Carabidae/Harpalinae/Acupalpus/Acupalpus testaceus (label).jpg,Acupalpus testaceus (label).jpg,SEM-UBC,0.9998317530538853,Acupalpus testaceus,,label
27329,website/Main/Coleoptera/Carabidae/Harpalinae/Acupalpus/Acupalpus pauperculus (label).jpg,Acupalpus pauperculus (label).jpg,SEM-UBC,0.9999068209781197,Acupalpus pauperculus,,label
27339,website/Main/Coleoptera/Carabidae/Harpalinae/Acupalpus/Acupalpus nanellus (label).jpg,Acupalpus nanellus (label).jpg,SEM-UBC,0.9999153369722462,Acupalpus nanellus,,label
27343,website/Main/Coleoptera/Carabidae/Harpalinae/Atranus/Atranus pubescens (label).jpg,Atranus pubescens (label).jpg,SEM-UBC,0.8792112962104709,Atranus pubescens,,label
27347,website/Main/Coleoptera/Carabidae/Harpalinae/Oodes/Oodes americanus (label).jpg,Oodes americanus (label).jpg,SEM-UBC,0.7800447466495247,Oodes americanus,,label
27349,website/Main/Coleoptera/Carabidae/Harpalinae/Oodes/Oodes amaroides (label).jpg,Oodes amaroides (label).jpg,SEM-UBC,0.9739778374279044,Oodes amaroides,,label
27360,website/Main/Coleoptera/Carabidae/Harpalinae/Badister/Badister transversus (label).jpg,Badister transversus (label).jpg,SEM-UBC,0.9999097047036208,Badister transversus,,label
27370,website/Main/Coleoptera/Carabidae/Harpalinae/Badister/Badister micans (label).jpg,Badister micans (label).jpg,SEM-UBC,0.7967104058710025,Badister micans,,label
27371,website/Main/Coleoptera/Carabidae/Harpalinae/Badister/Badister reflexus (label).jpg,Badister reflexus (label).jpg,SEM-UBC,0.9999559791190087,Badister reflexus,,label
27381,website/Main/Coleoptera/Carabidae/Harpalinae/Badister/Badister pulchellus form B (label).jpg,Badister pulchellus form B (label).jpg,SEM-UBC,0.7596224645522437,Badister pulchellus form B,,label
27382,website/Main/Coleoptera/Carabidae/Harpalinae/Badister/Badister notatus (label).jpg,Badister notatus (label).jpg,SEM-UBC,0.8351444811291565,Badister notatus,,label
